country,country_code,nutslevel,nuts2,regionname,type,year,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote
Austria,AT,2,AT13,Wien,Parliament,2019,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,202180,1149664,827567,820914
Austria,AT,2,AT13,Wien,Parliament,2019,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,222554,1149664,827567,820914
Austria,AT,2,AT21,Kärnten,Parliament,1990,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,103511,407925,350015,341359
Austria,AT,2,AT21,Kärnten,Parliament,1990,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,8581,407925,350015,341359
Austria,AT,2,AT21,Kärnten,Parliament,1990,OTHER,NA,NA,NA,1151,407925,350015,341359
Austria,AT,2,AT21,Kärnten,Parliament,1990,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,63040,407925,350015,341359
Austria,AT,2,AT21,Kärnten,Parliament,1990,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,159390,407925,350015,341359
Austria,AT,2,AT21,Kärnten,Parliament,1990,VDS,NA,NA,NA,1553,407925,350015,341359
Austria,AT,2,AT21,Kärnten,Parliament,1990,VGO,United Greens Austria,Vereinte Grune Osterreichs,1170,4133,407925,350015,341359
Austria,AT,2,AT21,Kärnten,Parliament,1994,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,109021,419648,328517,321878
Austria,AT,2,AT21,Kärnten,Parliament,1994,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,17131,419648,328517,321878
Austria,AT,2,AT21,Kärnten,Parliament,1994,LIF,Liberal Forum,Liberales Forum,605,10905,419648,328517,321878
Austria,AT,2,AT21,Kärnten,Parliament,1994,OTHER,NA,NA,NA,3046,419648,328517,321878
Austria,AT,2,AT21,Kärnten,Parliament,1994,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,52522,419648,328517,321878
Austria,AT,2,AT21,Kärnten,Parliament,1994,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,129253,419648,328517,321878
Austria,AT,2,AT21,Kärnten,Parliament,1995,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,110909,419255,343653,335346
Austria,AT,2,AT21,Kärnten,Parliament,1995,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,10100,419255,343653,335346
Austria,AT,2,AT21,Kärnten,Parliament,1995,LIF,Liberal Forum,Liberales Forum,605,10465,419255,343653,335346
Austria,AT,2,AT21,Kärnten,Parliament,1995,NEIN,No -- Citizens' Initiative against EU membership,Nein - Burgerinitiative gegen die EU Mitgliedschaft,1678,1834,419255,343653,335346
Austria,AT,2,AT21,Kärnten,Parliament,1995,OTHER,NA,NA,NA,1453,419255,343653,335346
Austria,AT,2,AT21,Kärnten,Parliament,1995,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,61391,419255,343653,335346
Austria,AT,2,AT21,Kärnten,Parliament,1995,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,139194,419255,343653,335346
Austria,AT,2,AT21,Kärnten,Parliament,2002,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,79561,423954,337663,330398
Austria,AT,2,AT21,Kärnten,Parliament,2002,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,18090,423954,337663,330398
Austria,AT,2,AT21,Kärnten,Parliament,2002,OTHER,NA,NA,NA,4476,423954,337663,330398
Austria,AT,2,AT21,Kärnten,Parliament,2002,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,99517,423954,337663,330398
Austria,AT,2,AT21,Kärnten,Parliament,2002,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,128754,423954,337663,330398
Austria,AT,2,AT21,Kärnten,Parliament,2006,BZO,Alliance for the Future of Austria,Bundnis Zukunft Osterreich,599,79507,433920,320498,312930
Austria,AT,2,AT21,Kärnten,Parliament,2006,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,22845,433920,320498,312930
Austria,AT,2,AT21,Kärnten,Parliament,2006,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,21728,433920,320498,312930
Austria,AT,2,AT21,Kärnten,Parliament,2006,KPO,Communist Party of Austria,Kommunistische Partei Osterreichs,996,2728,433920,320498,312930
Austria,AT,2,AT21,Kärnten,Parliament,2006,MARTIN,Hans-Peter Martin's List,Liste Dr. Hans-Peter Martin,1708,6011,433920,320498,312930
Austria,AT,2,AT21,Kärnten,Parliament,2006,OTHER,NA,NA,NA,2526,433920,320498,312930
Austria,AT,2,AT21,Kärnten,Parliament,2006,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,65236,433920,320498,312930
Austria,AT,2,AT21,Kärnten,Parliament,2006,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,112045,433920,320498,312930
Austria,AT,2,AT21,Kärnten,Parliament,2008,BZO,Alliance for the Future of Austria,Bundnis Zukunft Osterreich,599,125538,448634,326412,319016
Austria,AT,2,AT21,Kärnten,Parliament,2008,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,24410,448634,326412,319016
Austria,AT,2,AT21,Kärnten,Parliament,2008,FRITZ,The Citizens`Forum Austria,Burgerforum Osterreich - Liste Fritz Dinkhauser,439,2948,448634,326412,319016
Austria,AT,2,AT21,Kärnten,Parliament,2008,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,20123,448634,326412,319016
Austria,AT,2,AT21,Kärnten,Parliament,2008,LIF,Liberal Forum,Liberales Forum,605,4490,448634,326412,319016
Austria,AT,2,AT21,Kärnten,Parliament,2008,OTHER,NA,NA,NA,5458,448634,326412,319016
Austria,AT,2,AT21,Kärnten,Parliament,2008,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,44883,448634,326412,319016
Austria,AT,2,AT21,Kärnten,Parliament,2008,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,90618,448634,326412,319016
Austria,AT,2,AT21,Kärnten,Parliament,2013,BZO,Alliance for the Future of Austria,Bundnis Zukunft Osterreich,599,34129,444586,322284,316006
Austria,AT,2,AT21,Kärnten,Parliament,2013,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,56513,444586,322284,316006
Austria,AT,2,AT21,Kärnten,Parliament,2013,FRANK,Team Stronach,Team Stronach,1971,21882,444586,322284,316006
Austria,AT,2,AT21,Kärnten,Parliament,2013,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,37304,444586,322284,316006
Austria,AT,2,AT21,Kärnten,Parliament,2013,KPO,Communist Party of Austria,Kommunistische Partei Osterreichs,996,1975,444586,322284,316006
Austria,AT,2,AT21,Kärnten,Parliament,2013,NEOS,NEOS  The New Austria,NEOS - Das Neue Osterreich,1970,11711,444586,322284,316006
Austria,AT,2,AT21,Kärnten,Parliament,2013,OTHER,NA,NA,NA,2074,444586,322284,316006
Austria,AT,2,AT21,Kärnten,Parliament,2013,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,48140,444586,322284,316006
Austria,AT,2,AT21,Kärnten,Parliament,2013,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,102278,444586,322284,316006
Austria,AT,2,AT21,Kärnten,Parliament,2017,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,108215,440193,345354,340788
Austria,AT,2,AT21,Kärnten,Parliament,2017,GILT,NA,NA,6138,1821,440193,345354,340788
Austria,AT,2,AT21,Kärnten,Parliament,2017,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,8249,440193,345354,340788
Austria,AT,2,AT21,Kärnten,Parliament,2017,NEOS,NEOS  The New Austria,NEOS - Das Neue Osterreich,1970,14692,440193,345354,340788
Austria,AT,2,AT21,Kärnten,Parliament,2017,OTHER,NA,NA,NA,4132,440193,345354,340788
Austria,AT,2,AT21,Kärnten,Parliament,2017,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,91458,440193,345354,340788
Austria,AT,2,AT21,Kärnten,Parliament,2017,PILZ,Peter Pilz List,Liste Peter Pilz,6137,12298,440193,345354,340788
Austria,AT,2,AT21,Kärnten,Parliament,2017,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,99923,440193,345354,340788
Austria,AT,2,AT21,Kärnten,Parliament,2019,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,61674,437785,317146,311812
Austria,AT,2,AT21,Kärnten,Parliament,2019,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,29654,437785,317146,311812
Austria,AT,2,AT21,Kärnten,Parliament,2019,JETZT,NA,NA,NA,5220,437785,317146,311812
Austria,AT,2,AT21,Kärnten,Parliament,2019,NEOS,NEOS  The New Austria,NEOS - Das Neue Osterreich,1970,21193,437785,317146,311812
Austria,AT,2,AT21,Kärnten,Parliament,2019,OTHER,NA,NA,NA,3684,437785,317146,311812
Austria,AT,2,AT21,Kärnten,Parliament,2019,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,108809,437785,317146,311812
Austria,AT,2,AT21,Kärnten,Parliament,2019,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,81578,437785,317146,311812
Austria,AT,2,AT22,Steiermark,Parliament,1990,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,129976,883795,803646,776039
Austria,AT,2,AT22,Steiermark,Parliament,1990,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,29438,883795,803646,776039
Austria,AT,2,AT22,Steiermark,Parliament,1990,KPO,Communist Party of Austria,Kommunistische Partei Osterreichs,996,2442,883795,803646,776039
Austria,AT,2,AT22,Steiermark,Parliament,1990,OTHER,NA,NA,NA,3138,883795,803646,776039
Austria,AT,2,AT22,Steiermark,Parliament,1990,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,258009,883795,803646,776039
Austria,AT,2,AT22,Steiermark,Parliament,1990,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,337672,883795,803646,776039
Austria,AT,2,AT22,Steiermark,Parliament,1990,VDS,NA,NA,NA,6924,883795,803646,776039
Austria,AT,2,AT22,Steiermark,Parliament,1990,VGO,United Greens Austria,Vereinte Grune Osterreichs,1170,8440,883795,803646,776039
Austria,AT,2,AT22,Steiermark,Parliament,1994,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,174434,905719,761327,741212
Austria,AT,2,AT22,Steiermark,Parliament,1994,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,43633,905719,761327,741212
Austria,AT,2,AT22,Steiermark,Parliament,1994,LIF,Liberal Forum,Liberales Forum,605,34881,905719,761327,741212
Austria,AT,2,AT22,Steiermark,Parliament,1994,OTHER,NA,NA,NA,10628,905719,761327,741212
Austria,AT,2,AT22,Steiermark,Parliament,1994,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,204204,905719,761327,741212
Austria,AT,2,AT22,Steiermark,Parliament,1994,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,273432,905719,761327,741212
Austria,AT,2,AT22,Steiermark,Parliament,1995,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,158104,904431,768270,741186
Austria,AT,2,AT22,Steiermark,Parliament,1995,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,28112,904431,768270,741186
Austria,AT,2,AT22,Steiermark,Parliament,1995,LIF,Liberal Forum,Liberales Forum,605,29628,904431,768270,741186
Austria,AT,2,AT22,Steiermark,Parliament,1995,NEIN,No -- Citizens' Initiative against EU membership,Nein - Burgerinitiative gegen die EU Mitgliedschaft,1678,7303,904431,768270,741186
Austria,AT,2,AT22,Steiermark,Parliament,1995,OTHER,NA,NA,NA,3056,904431,768270,741186
Austria,AT,2,AT22,Steiermark,Parliament,1995,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,219027,904431,768270,741186
Austria,AT,2,AT22,Steiermark,Parliament,1995,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,295956,904431,768270,741186
Austria,AT,2,AT22,Steiermark,Parliament,2002,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,71232,920100,741209,732128
Austria,AT,2,AT22,Steiermark,Parliament,2002,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,47562,920100,741209,732128
Austria,AT,2,AT22,Steiermark,Parliament,2002,KPO,Communist Party of Austria,Kommunistische Partei Osterreichs,996,4709,920100,741209,732128
Austria,AT,2,AT22,Steiermark,Parliament,2002,LIF,Liberal Forum,Liberales Forum,605,2578,920100,741209,732128
Austria,AT,2,AT22,Steiermark,Parliament,2002,OTHER,NA,NA,NA,6058,920100,741209,732128
Austria,AT,2,AT22,Steiermark,Parliament,2002,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,326106,920100,741209,732128
Austria,AT,2,AT22,Steiermark,Parliament,2002,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,273883,920100,741209,732128
Austria,AT,2,AT22,Steiermark,Parliament,2006,BZO,Alliance for the Future of Austria,Bundnis Zukunft Osterreich,599,22328,940100,704582,693924
Austria,AT,2,AT22,Steiermark,Parliament,2006,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,73439,940100,704582,693924
Austria,AT,2,AT22,Steiermark,Parliament,2006,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,51513,940100,704582,693924
Austria,AT,2,AT22,Steiermark,Parliament,2006,KPO,Communist Party of Austria,Kommunistische Partei Osterreichs,996,13171,940100,704582,693924
Austria,AT,2,AT22,Steiermark,Parliament,2006,MARTIN,Hans-Peter Martin's List,Liste Dr. Hans-Peter Martin,1708,13314,940100,704582,693924
Austria,AT,2,AT22,Steiermark,Parliament,2006,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,259077,940100,704582,693924
Austria,AT,2,AT22,Steiermark,Parliament,2006,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,261082,940100,704582,693924
Austria,AT,2,AT22,Steiermark,Parliament,2008,BZO,Alliance for the Future of Austria,Bundnis Zukunft Osterreich,599,92780,970930,699284,687141
Austria,AT,2,AT22,Steiermark,Parliament,2008,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,121869,970930,699284,687141
Austria,AT,2,AT22,Steiermark,Parliament,2008,FRITZ,The Citizens`Forum Austria,Burgerforum Osterreich - Liste Fritz Dinkhauser,439,9378,970930,699284,687141
Austria,AT,2,AT22,Steiermark,Parliament,2008,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,54119,970930,699284,687141
Austria,AT,2,AT22,Steiermark,Parliament,2008,KPO,Communist Party of Austria,Kommunistische Partei Osterreichs,996,6088,970930,699284,687141
Austria,AT,2,AT22,Steiermark,Parliament,2008,LIF,Liberal Forum,Liberales Forum,605,9840,970930,699284,687141
Austria,AT,2,AT22,Steiermark,Parliament,2008,OTHER,NA,NA,NA,11445,970930,699284,687141
Austria,AT,2,AT22,Steiermark,Parliament,2008,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,177890,970930,699284,687141
Austria,AT,2,AT22,Steiermark,Parliament,2008,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,203732,970930,699284,687141
Austria,AT,2,AT22,Steiermark,Parliament,2013,BZO,Alliance for the Future of Austria,Bundnis Zukunft Osterreich,599,28219,973431,733745,723158
Austria,AT,2,AT22,Steiermark,Parliament,2013,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,173908,973431,733745,723158
Austria,AT,2,AT22,Steiermark,Parliament,2013,FRANK,Team Stronach,Team Stronach,1971,72120,973431,733745,723158
Austria,AT,2,AT22,Steiermark,Parliament,2013,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,76547,973431,733745,723158
Austria,AT,2,AT22,Steiermark,Parliament,2013,KPO,Communist Party of Austria,Kommunistische Partei Osterreichs,996,12993,973431,733745,723158
Austria,AT,2,AT22,Steiermark,Parliament,2013,NEOS,NEOS  The New Austria,NEOS - Das Neue Osterreich,1970,27872,973431,733745,723158
Austria,AT,2,AT22,Steiermark,Parliament,2013,OTHER,NA,NA,NA,4814,973431,733745,723158
Austria,AT,2,AT22,Steiermark,Parliament,2013,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,151438,973431,733745,723158
Austria,AT,2,AT22,Steiermark,Parliament,2013,PIRAT,NA,NA,2591,2940,973431,733745,723158
Austria,AT,2,AT22,Steiermark,Parliament,2013,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,172307,973431,733745,723158
Austria,AT,2,AT22,Steiermark,Parliament,2017,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,225990,969655,774037,768135
Austria,AT,2,AT22,Steiermark,Parliament,2017,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,21430,969655,774037,768135
Austria,AT,2,AT22,Steiermark,Parliament,2017,KPO,Communist Party of Austria,Kommunistische Partei Osterreichs,996,6022,969655,774037,768135
Austria,AT,2,AT22,Steiermark,Parliament,2017,NEOS,NEOS  The New Austria,NEOS - Das Neue Osterreich,1970,38341,969655,774037,768135
Austria,AT,2,AT22,Steiermark,Parliament,2017,OTHER,NA,NA,NA,11717,969655,774037,768135
Austria,AT,2,AT22,Steiermark,Parliament,2017,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,241917,969655,774037,768135
Austria,AT,2,AT22,Steiermark,Parliament,2017,PILZ,Peter Pilz List,Liste Peter Pilz,6137,29980,969655,774037,768135
Austria,AT,2,AT22,Steiermark,Parliament,2017,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,192738,969655,774037,768135
Austria,AT,2,AT22,Steiermark,Parliament,2019,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,131999,965659,722189,715170
Austria,AT,2,AT22,Steiermark,Parliament,2019,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,92799,965659,722189,715170
Austria,AT,2,AT22,Steiermark,Parliament,2019,JETZT,NA,NA,NA,12156,965659,722189,715170
Austria,AT,2,AT22,Steiermark,Parliament,2019,KPO,Communist Party of Austria,Kommunistische Partei Osterreichs,996,6839,965659,722189,715170
Austria,AT,2,AT22,Steiermark,Parliament,2019,NEOS,NEOS  The New Austria,NEOS - Das Neue Osterreich,1970,50754,965659,722189,715170
Austria,AT,2,AT22,Steiermark,Parliament,2019,OTHER,NA,NA,NA,4901,965659,722189,715170
Austria,AT,2,AT22,Steiermark,Parliament,2019,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,278228,965659,722189,715170
Austria,AT,2,AT22,Steiermark,Parliament,2019,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,137494,965659,722189,715170
Austria,AT,2,AT31,Oberösterreich,Parliament,1990,FPO,Freedom Party of Austria,Freiheitliche Partei Osterreichs,463,124351,942375,798941,775584
Austria,AT,2,AT31,Oberösterreich,Parliament,1990,GRUNE,The Greens -- The Green Alternative,Die Grunen - Die grune Alternative,1659,29359,942375,798941,775584
Austria,AT,2,AT31,Oberösterreich,Parliament,1990,OTHER,NA,NA,NA,8613,942375,798941,775584
Austria,AT,2,AT31,Oberösterreich,Parliament,1990,OVP,Austrian People's Party,Osterreichische Volkspartei,1329,259388,942375,798941,775584
Austria,AT,2,AT31,Oberösterreich,Parliament,1990,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Osterreichs,1384,327866,942375,798941,775584
Austria,AT,2,AT31,Oberösterreich,Parliament,1990,VDS,NA,NA,NA,6276,942375,798941,775584
